state,candidate_name,is_incumbent,withdrew,party,office,district,race,gender,website,twitter,facebook,instagram,youtube,tiktok,bluesky,notes
OK,Kelly B. Walsh,false,false,Republican,U.S. House,1,White,Male,https://walsh2026.com/,,https://www.facebook.com/profile.php?id=61582041220082,,,,,
OK,Kim David,false,false,Republican,U.S. House,1,White,Female,https://votekimdavid.com/,https://x.com/votekimdavid,https://www.facebook.com/votekimdavid,,,,,
OK,Jed Cochran,false,false,Republican,U.S. House,1,White,Male,https://jedcochran.com/,,,,https://www.youtube.com/@jedcochranforcongress,,,
OK,Mark Tedford,false,false,Republican,U.S. House,1,White,Male,https://www.tedfordforcongress.com/,https://x.com/MarkTedfordOK,https://www.facebook.com/tedfordforoklahoma,https://www.instagram.com/tedford.mark/,,,,
OK,Dan Rooney,false,false,Republican,U.S. House,1,White,Male,https://www.danrooney.com/,https://x.com/LtColDanRooney,https://www.facebook.com/ltcoldanrooney13/,https://www.instagram.com/ltcoldanrooney/,,,,
OK,Courtney Gill,false,false,Republican,U.S. House,1,White,Female,https://okgill.com/,,,https://www.instagram.com/GillforOklahoma,,,,
OK,Nathan Butterfield,false,false,Republican,U.S. House,1,White,Male,https://nathanbutterfield.com/,https://x.com/NathanForOK,https://www.facebook.com/NathanforOK,https://www.instagram.com/nathanforOK,https://www.youtube.com/@nathanforOK,,,
OK,Jackson Lahmeyer,false,false,Republican,U.S. House,1,White,Male,https://www.jacksonlahmeyer.com/,https://x.com/JacksonLahmeyer,https://www.facebook.com/JacksonRhodesLahmeyer/,https://www.instagram.com/jacksonlahmeyer/,https://www.youtube.com/channel/UCd8rGJ-eFPVNWshVlQZyvFg,,,
OK,Nancy Dyson,false,false,Republican,U.S. House,1,,,,,,,,,,no info
OK,"Ronald Edward Durbin, II",false,true,Republican,U.S. House,1,White,Male,https://auditthehouse.com/,https://x.com/auditthehouse,https://www.facebook.com/auditthehouse,https://www.instagram.com/auditthehouse,,https://www.tiktok.com/@auditthehouse,https://bsky.app/profile/auditthehouse.bsky.social,not sure about some of these but he has withdrawn anyways
OK,Todd Woods,false,false,Republican,U.S. House,1,,,,,,,,,,no info
OK,Paul Royse,false,false,Republican,U.S. House,1,White,Male,https://paulroyse.com/,,https://www.facebook.com/paulroysetulsa/,,,,,
